machineID,datetime,voltmean_3h,rotatemean_3h,pressuremean_3h,vibrationmean_3h,voltsd_3h,rotatesd_3h,pressuresd_3h,vibrationsd_3h,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,error1count,error2count,error3count,error4count,error5count,comp1,comp2,comp3,comp4,model,age,failure
1,2015-12-16 06:00:00,174.53329997341376,442.5961241854991,106.06336499324829,41.13650613936742,10.141070184977055,50.7660014601246,4.9892826732609645,5.444052574012427,175.4385509306954,423.2803939917101,94.77473816443653,42.169099551621926,11.968768612707704,55.77215611573113,12.690238035620741,4.248074126573316,0.0,0.0,0.0,0.0,0.0,73.875,40.875,193.875,58.875,model3,18,none
2,2015-12-16 06:00:00,170.41022523728776,457.207142481262,94.51359365917065,38.80730149650934,21.750479049824083,94.63872507551812,1.1009384663518622,1.0297208470605659,174.11784170455857,442.07933417940654,100.08548695616119,40.921459154269975,10.805382061872942,53.87535186662031,10.196971758382594,4.635701656662528,0.0,0.0,0.0,0.0,0.0,45.875,39.875,195.875,45.875,model3,7,none
3,2015-12-16 06:00:00,144.54637971221956,427.1633045611509,99.84370085424933,38.54014390715614,16.07344084001031,13.682614455190883,9.449513652395494,-0.28640139322023117,175.9063923871939,433.64544834359845,108.52299535384866,39.77765504252697,13.999851841631955,57.29529183161287,11.397829689765983,4.917365690294276,0.0,0.0,0.0,0.0,0.0,86.875,38.875,86.875,56.875,model3,8,none
1,2015-12-16 09:00:00,178.4650137090974,459.1831880117568,96.66780266485982,43.87912925217696,10.262685813138404,46.018789338475436,10.136104442054327,4.771839959287366,170.21773807940306,441.986308419361,93.12698926753745,36.78945849997025,19.943682373824938,44.84940963412928,8.806795913739585,4.653414608400902,0.0,0.0,0.0,0.0,0.0,74.0,41.0,194.0,59.0,model3,18,none
2,2015-12-16 09:00:00,165.2163727962067,452.0561970266677,104.95533173060211,45.61156515774381,5.154235153117147,51.86579693202519,7.4858021578995215,1.3449871783212353,173.20203409472802,442.8231886173021,99.71612028391283,39.08624577024298,16.898818768386466,41.09585960260364,7.255071335306846,4.125242527635283,0.0,0.0,0.0,0.0,0.0,46.0,40.0,196.0,46.0,model3,7,none
3,2015-12-16 09:00:00,172.8475410039134,433.6262516359277,95.54586839640375,38.503796320305284,5.524707907459917,35.67755973499498,9.989790256657482,4.448100803973381,161.53171780419441,459.77383602235506,102.52101326223318,40.77872605181129,12.907975276815069,51.041652412838665,11.14525897809261,5.417555562457462,0.0,0.0,0.0,0.0,0.0,87.0,39.0,87.0,57.0,model3,8,none
1,2015-12-16 12:00:00,157.8522446672875,408.2294195473198,105.929166843829,35.53978707632193,19.830207996633046,19.361092909034866,13.355800078771587,4.911266805242968,173.86667040735765,455.5663966893748,104.21510439584206,40.41207354200046,10.474225387621022,57.34227251119989,8.473083865114717,5.433860610677414,0.0,0.0,0.0,0.0,0.0,74.125,41.125,194.125,59.125,model3,18,none
2,2015-12-16 12:00:00,168.84007761361696,417.7889647335252,108.09824185720022,41.11247598368889,1.5979069343204753,76.12030454759864,5.171129421417971,4.455612751841195,176.41679004744086,463.5825268845805,100.79169936758676,40.129952679619024,15.90089527528142,61.844792753552994,12.697942468753874,4.3856614873148905,0.0,0.0,0.0,0.0,0.0,46.125,40.125,196.125,46.125,model3,7,none
3,2015-12-16 12:00:00,197.25382473131785,420.2411947877968,90.24020098477826,43.0536450396652,21.19686225611719,76.21337345388596,7.738653203553003,5.543226176152799,177.83786461957723,451.3722109181565,95.34381220924111,40.46371330517263,18.670920662399837,45.577077540761785,8.472839882607257,4.963429090847152,0.0,0.0,0.0,0.0,0.0,87.125,39.125,87.125,57.125,model3,8,none
1,2015-12-16 15:00:00,169.3256076809612,453.81240018021487,102.73430212797807,42.70083645592139,13.80048097243337,43.631718978378096,11.081686567359647,6.547584382246338,169.0164460664057,447.54805683552877,105.5494681715677,42.18794770249378,13.165786141238268,59.70702487141025,11.06150023595628,4.769004702555484,0.0,0.0,0.0,0.0,0.0,74.25,41.25,194.25,59.25,model3,18,none
2,2015-12-16 15:00:00,157.2664233704392,473.29662901349076,100.17302166325887,37.97559656199971,21.389305395736564,73.50231869272174,10.292174158262476,3.4780745615364452,187.15794517504216,440.02573501797804,95.30490224953424,40.072829038227574,17.616340864096788,45.28323632116476,10.706559635593923,5.499482077213465,0.0,0.0,0.0,0.0,0.0,46.25,40.25,196.25,46.25,model3,7,none
3,2015-12-16 15:00:00,162.56046617399448,434.2898490017651,93.94941375042882,41.873020542525666,7.3708202255091315,25.292181229635457,-2.6793825782543603,2.0844195582801093,169.64435850890126,460.57467025012375,99.91284636556348,41.171969517931416,16.668191884733872,55.47401876111663,11.504451052090925,4.739832312291318,0.0,0.0,0.0,0.0,0.0,87.25,39.25,87.25,57.25,model3,8,none
1,2015-12-16 18:00:00,188.5617155932484,431.517050406955,81.6740285216456,38.229801902787656,15.783693877040307,6.562012429368181,3.733667736965942,5.6726130136514685,169.08416685093317,420.2862957428039,101.27334711498936,43.036895160864056,17.34415392156541,46.75313568406168,12.601476580327999,5.271106682820289,0.0,0.0,0.0,0.0,0.0,74.375,41.375,194.375,59.375,model3,18,none
2,2015-12-16 18:00:00,160.90113075573962,467.96252096160237,106.09860705190164,36.31885793181915,-1.8144246349548325,47.39896748242073,5.06734740001735,3.25190236587859,173.28667002200453,434.76563101434374,100.18237002170346,39.27924970196212,14.255575945762219,43.67113533143432,10.959864864879409,5.085920439294028,0.0,0.0,0.0,0.0,0.0,46.375,40.375,196.375,46.375,model3,7,none
3,2015-12-16 18:00:00,177.7136579617214,477.1932724158937,92.63240061965026,41.16977494540859,14.880180795227114,32.11079413757515,10.781595639076325,-0.13800968240813916,173.72838786743463,427.98893164370253,101.54523232082153,39.101299526861396,10.782920652273742,57.97048357146812,9.724890178436391,4.1937935251329,0.0,0.0,0.0,0.0,0.0,87.375,39.375,87.375,57.375,model3,8,none
1,2015-12-16 21:00:00,162.4684237748135,475.68506794026,100.8317311540448,35.96370579956572,-1.5038557837365243,66.31990744916122,12.600749648566637,4.208806568068034,174.18003878364593,456.6232954252609,95.46494720494002,45.109395202638666,16.367279469119104,35.45862935403255,10.084780018816996,4.4902414166088285,0.0,0.0,0.0,0.0,0.0,74.5,41.5,194.5,59.5,model3,18,none
2,2015-12-16 21:00:00,176.51274510361213,469.8869974972433,97.01958774590004,41.21968030823979,14.060905138864081,14.001611599003443,11.922196263969331,2.8815934614864736,175.86304597777234,458.8303877806498,110.4684906520183,38.08212817982497,18.86498925003032,51.443256433934735,9.214553398668984,3.3325447502051375,0.0,0.0,0.0,0.0,0.0,46.5,40.5,196.5,46.5,model3,7,none
3,2015-12-16 21:00:00,171.50872820206564,378.68260112572096,101.80289163489476,42.02467910566184,6.650572545197839,32.23834063803696,6.291710036728652,3.0018626834933166,176.80848282361038,476.0283552058271,105.86976136780294,41.62826090201343,13.1230780001769,46.32894223664157,8.322458560781257,4.779466900732902,0.0,0.0,0.0,0.0,0.0,87.5,39.5,87.5,57.5,model3,8,none
1,2015-12-17 00:00:00,181.9265883814946,477.9040842732336,107.23799112601414,37.19333054649188,16.558457528121096,23.458192798158176,10.466798841590926,5.1485687231321515,166.97068612813663,451.28748820834716,99.55903737921962,40.864648910115925,12.048857273341595,39.081070361031536,5.5386736810005,5.091852925950661,0.0,0.0,0.0,0.0,0.0,74.625,41.625,194.625,59.625,model3,18,none
2,2015-12-17 00:00:00,165.03500357657293,437.8502186812728,100.39034236724751,39.88938836419855,19.966108394866257,51.26512249980875,5.2876482835579255,4.372882751301727,171.77683079431716,469.4503030338228,98.30900034758137,41.135265935004476,18.95361162712223,45.695949005796614,9.583951859270163,5.037147013010528,0.0,0.0,0.0,0.0,0.0,46.625,40.625,196.625,46.625,model3,7,none
3,2015-12-17 00:00:00,169.81454514262248,441.0656370434685,96.74357702826069,45.921434099989945,22.507627639249378,58.413895647347374,7.6536351218772865,4.998274937315895,173.61003900181495,460.512007141293,96.37066328146022,40.26278665689322,13.956048674716824,46.078119769432895,4.092398841149783,4.324235733859926,0.0,0.0,0.0,0.0,0.0,87.625,39.625,87.625,57.625,model3,8,none
1,2015-12-17 03:00:00,182.408670606357,481.8279869269938,91.40730305983935,37.068533488561314,8.109824530452492,40.62449440434845,10.721935039602563,4.669824862564401,179.797805972103,427.4928333174009,98.80835219775817,39.34371114301433,15.442527140322516,60.09150592950857,7.379589852444557,5.171622613453621,0.0,0.0,0.0,0.0,0.0,74.75,41.75,194.75,59.75,model3,18,none
2,2015-12-17 03:00:00,170.48148198000658,461.7085185197659,107.20104286977316,33.974773906384755,18.63513278385687,45.08859860111238,11.488146172251877,5.180177101043716,168.7281940461239,465.0278418605576,103.13647908328689,40.9240736072807,18.689875667665724,52.798306947056695,10.180263300744551,5.415450856185523,0.0,0.0,0.0,0.0,0.0,46.75,40.75,196.75,46.75,model3,7,none
3,2015-12-17 03:00:00,168.76329832988355,505.9884639091134,103.58220073088088,41.52195701666205,8.19829750368778,68.42446631657427,16.449800468294992,4.5895395365136284,166.5118127740258,412.1311021228247,94.02725874813572,38.121101279367416,11.507984441157388,43.078686516164254,13.065477148171091,4.811789228713755,0.0,0.0,0.0,0.0,0.0,87.75,39.75,87.75,57.75,model3,8,none
1,2015-12-17 06:00:00,174.35863985247926,499.5300579936758,90.3289942528,42.75688750044869,20.596579506958236,8.793068120771466,12.93304261403086,2.1196081644551668,159.530987654346,468.0676966102799,95.94849714234671,40.50230726002763,15.273516891220314,58.81301832126863,9.264107318157453,5.049583473566457,0.0,0.0,0.0,0.0,0.0,74.875,41.875,194.875,59.875,model3,18,none
2,2015-12-17 06:00:00,169.96666621839918,420.24139784985766,93.57782536833683,34.5480444092161,18.37283794329097,25.17502473645024,7.9356936267016565,11.129509836786912,168.8729158597364,432.35069271407144,102.14306291656403,38.9008962965397,15.25412219642604,42.41531892080122,6.377730887538975,6.577986681374763,0.0,0.0,0.0,0.0,0.0,46.875,40.875,196.875,46.875,model3,7,none
3,2015-12-17 06:00:00,182.064546603279,438.03829879841476,106.80559197463145,38.77270916632648,-0.8042308115305801,33.125565504700724,3.986416171111231,3.0416959617912545,164.1443801451276,435.8387462987013,96.71827364478204,41.562148477141115,18.532185083893317,43.46104799291706,10.276081426406376,4.625013435518857,0.0,0.0,0.0,0.0,0.0,87.875,39.875,87.875,57.875,model3,8,none
1,2015-12-17 09:00:00,169.60542234361517,429.45751293457334,93.7817852718113,42.123242253090694,8.262706824883328,24.258831197230244,9.413673577818264,6.704676604688991,165.10796767658059,461.3110005654069,97.58491858715587,38.576530589339185,18.934141922146022,47.71723667654058,10.145644156706593,5.247127373664657,0.0,0.0,0.0,0.0,0.0,75.0,42.0,195.0,60.0,model3,18,none
2,2015-12-17 09:00:00,163.72407663945637,478.53526326282713,95.96538348152446,42.20403103238772,11.456450569461289,53.33647861730445,2.4542878741121132,5.521541956276256,168.01136788392878,488.4777906333866,101.78030707117144,41.681977032788474,16.255876455483076,37.21763407749451,10.813166242212455,4.017517724452971,0.0,0.0,0.0,0.0,0.0,47.0,41.0,197.0,47.0,model3,7,none
3,2015-12-17 09:00:00,160.71986575692307,381.16321252426917,108.67140106614615,46.852177207410016,-10.265750075180886,19.12549760676966,4.716499356828442,7.931893189868514,171.1041553729057,440.8562732374768,94.40655352003586,41.661589110766435,12.473877692780414,57.90456983306197,7.422888057496721,4.994835662784602,0.0,0.0,0.0,0.0,0.0,88.0,40.0,88.0,58.0,model3,8,none
1,2015-12-17 12:00:00,177.87858361956683,428.58179832795565,100.4847061401907,43.54083350853959,8.84125310897674,54.40551176967041,11.621824116708858,4.1818576213860466,167.74432654131195,440.1523807405554,101.73076687310227,40.8191555627735,13.997206927505404,52.50080672259673,10.617050574369964,4.3256912447315,0.0,0.0,0.0,0.0,0.0,75.125,42.125,195.125,60.125,model3,18,none
2,2015-12-17 12:00:00,165.88201474667463,420.0580602240866,97.34101939994842,40.12863923434158,14.152118618979152,26.04700747373615,16.601574857127773,4.760576064230434,158.67952629700557,454.835207079181,104.28427600346471,41.973596153671835,19.41795405247558,49.21378103067617,11.396786731296965,5.197521424119135,0.0,0.0,0.0,0.0,0.0,47.125,41.125,197.125,47.125,model3,7,none
3,2015-12-17 12:00:00,179.15698720777812,411.2057257695107,101.47236260844488,39.335704425530274,12.523516910608668,23.603275541544097,13.726924696623396,2.4983858056630277,170.86720725529523,452.8744057927493,102.20828709415684,35.784844373968795,15.565693337654116,37.991124991129844,9.731351254277088,5.952502748503971,0.0,0.0,0.0,0.0,0.0,88.125,40.125,88.125,58.125,model3,8,none
1,2015-12-17 15:00:00,200.73542796400884,425.71134089579937,90.88366073194075,36.0746584904805,24.199083167532333,60.670220248743206,5.347987900753255,3.007737407532385,167.95606186769373,467.6076753496776,97.95490527478817,38.961137007311414,15.467168893330017,48.67011302921535,9.691339352634207,4.956494329950666,0.0,0.0,0.0,0.0,0.0,75.25,42.25,195.25,60.25,model3,18,none
2,2015-12-17 15:00:00,171.4971962104437,458.58444969185035,106.25494093673215,37.15082965428745,15.047683450271345,58.04509695914899,3.5211100040229946,3.17668151307907,162.6450266499124,475.6457516944831,101.02928518150519,39.25090001247838,14.741779671608695,38.68423444694731,9.034850525329196,6.495503467946082,0.0,0.0,0.0,0.0,0.0,47.25,41.25,197.25,47.25,model3,7,none
3,2015-12-17 15:00:00,176.5996409079941,459.72831685119394,99.54561404517608,42.23203118970266,16.610277020009562,60.53042263323195,6.653307153001533,2.1292852619077456,175.56926543616072,464.1909745791365,98.1442182907981,38.41625229658936,15.534230811188081,44.41158109607372,7.765719705007864,6.635223855939131,0.0,0.0,0.0,0.0,0.0,88.25,40.25,88.25,58.25,model3,8,none
1,2015-12-17 18:00:00,153.80342477787156,505.93100007923977,104.91700606623638,41.00714010110412,14.829885377552316,32.64917584010651,7.134286863566587,2.9190600335246595,174.41229069303037,430.52419751621153,98.45908252134477,39.85783613229097,17.47415570926672,49.76430719678271,10.398996063799078,5.183035077267987,0.0,0.0,0.0,0.0,0.0,75.375,42.375,195.375,60.375,model3,18,none
2,2015-12-17 18:00:00,168.90155995444616,463.466529375459,93.04999086850948,45.747638054969464,0.29421648698902203,55.839528869452714,15.049016619052814,7.039593569405691,177.8992019228528,481.4109502486371,105.63189899365706,38.93579928741069,14.645568757258307,42.052020243365824,7.757254861815449,4.687136834414132,0.0,0.0,0.0,0.0,0.0,47.375,41.375,197.375,47.375,model3,7,none
3,2015-12-17 18:00:00,179.16639010737578,453.47513962636725,83.13843477057499,39.23694009947716,21.80570162311036,12.80143128448778,10.913653646056837,7.3990635807739515,165.87117032532854,454.3336400047403,96.08457249550547,40.28737789839556,16.175136712832156,48.6797181406524,10.829392730254412,3.7901340258607457,0.0,0.0,0.0,0.0,0.0,88.375,40.375,88.375,58.375,model3,8,none
1,2015-12-17 21:00:00,181.43601169407864,441.75175874602127,99.83852710430676,35.17911837689367,21.898300883017065,39.24805769954799,3.3302877406654536,8.789789681265237,167.7315339733343,445.81052559239936,97.78813254590165,43.59287175800272,15.549121853719276,30.654865104569424,10.610938950560781,4.829130769323017,0.0,0.0,0.0,0.0,0.0,75.5,42.5,195.5,60.5,model3,18,none
2,2015-12-17 21:00:00,155.81265558657302,477.9117843666597,109.75908512721934,46.038286143328655,10.694493918432613,61.74074858598701,16.058257857237972,2.204434698811332,172.88049669383352,458.0825183231144,96.96243104912375,44.88853155175973,9.943034056871944,52.50521371640417,9.582921200238248,5.330872658515767,0.0,0.0,0.0,0.0,0.0,47.5,41.5,197.5,47.5,model3,7,none
3,2015-12-17 21:00:00,170.2006876376959,489.98183012474135,111.32077325667287,40.4267401372643,2.383653591676575,19.26142920475867,-1.442585961926012,4.643125077838208,163.87627449665865,433.3416850543173,97.43894402809957,41.42009639353931,15.359967750453551,42.35020054622455,11.123694486069038,4.431701285745156,0.0,0.0,0.0,0.0,0.0,88.5,40.5,88.5,58.5,model3,8,none
1,2015-12-18 00:00:00,167.25671932872496,462.0832556077656,98.59577553447608,40.83692326416543,13.20881182887573,54.460838312429644,10.81392157697153,7.0199565758231035,168.49893819930227,448.6058830892983,110.85694341384888,38.70828106663813,14.737204417140298,43.534683442782836,11.926491905167316,4.3701069418974,0.0,0.0,0.0,0.0,0.0,75.625,42.625,195.625,60.625,model3,18,none
2,2015-12-18 00:00:00,164.9761169121075,430.09458390562645,101.40325790521683,42.42302682578609,18.854001003670618,54.82463292538026,1.219216136675592,5.515019849431221,167.43205453086728,445.730926997498,91.63149040738678,39.307064620659936,7.518070185737843,43.63663406998825,12.109641431091555,6.1862985316887755,0.0,0.0,0.0,0.0,0.0,47.625,41.625,197.625,47.625,model3,7,none
3,2015-12-18 00:00:00,174.6412117547453,436.58763014475835,107.33115184880543,39.72778005606395,18.595791458209842,2.0768929343302958,11.805503979937834,3.2582876591137775,166.06425093445708,436.3458477338636,101.4408850130123,43.557729519013996,15.955107702872581,54.5643919534464,9.963860023115352,5.392044635259532,0.0,0.0,0.0,0.0,0.0,88.625,40.625,88.625,58.625,model3,8,none
1,2015-12-18 03:00:00,163.87573956308125,417.40556713655866,105.99148823879457,40.18334566063644,12.364629694092327,81.11800473577614,10.461124008158645,5.163894495123238,169.3571669360794,463.0146640908781,101.9955243601281,40.263684359197924,18.421865500100225,59.08294994593592,7.195682599460742,4.163327043554838,0.0,0.0,0.0,0.0,0.0,75.75,42.75,195.75,60.75,model3,18,none
2,2015-12-18 03:00:00,184.7243579996347,465.84110980753405,101.32774695617796,45.58203157195652,16.29006186510722,45.90109548806902,12.753314893601265,9.814886783718128,164.13072802642108,455.39816027540303,96.49454294876752,39.34773063108565,13.17593069465982,60.37010367068105,8.422456583544976,4.865613283305344,0.0,0.0,0.0,0.0,0.0,47.75,41.75,197.75,47.75,model3,7,none
3,2015-12-18 03:00:00,163.7907792510543,374.00924915867466,95.04774475371659,35.93005473628633,18.2091107921874,45.61841434173608,5.730204166354147,5.4346580416447985,166.18197216540244,443.0595117138062,101.01478747060536,42.02563672931343,16.50725448561586,56.018981520470305,11.43108754744976,4.766815131751939,0.0,0.0,0.0,0.0,0.0,88.75,40.75,88.75,58.75,model3,8,none
1,2015-12-18 06:00:00,165.35236269187956,524.661994964934,102.98604219750867,42.52596527179655,7.52193695701004,51.27590408265107,9.986492186794527,2.248826876257505,162.6533058758695,452.22572126905044,101.51722017349577,40.66124744520287,12.042521970491743,55.3836086102927,8.5855417346606,5.063536339316375,0.0,0.0,0.0,0.0,0.0,75.875,42.875,195.875,60.875,model3,18,none
2,2015-12-18 06:00:00,168.4319326135561,454.79924726386844,105.00508588872921,38.31401792629995,24.514482417054417,68.4621046450288,14.308679708561918,3.393998237520071,166.34375687628997,414.8304108126787,93.74677563455171,39.16518104120291,13.008620226798602,45.52247213478169,8.102163968455242,5.437734890589892,0.0,0.0,0.0,0.0,0.0,47.875,41.875,197.875,47.875,model3,7,none
3,2015-12-18 06:00:00,184.2397108500594,406.5095568854524,114.17930184957812,46.44666228225659,6.131354752925319,67.55049379270375,5.716886975579609,3.8392719811859917,165.07771539219374,520.3069380502681,95.1055032924242,38.33558647958043,11.754855229902393,49.38152233102753,11.668729821771961,4.935414754252349,0.0,0.0,0.0,0.0,0.0,88.875,40.875,88.875,58.875,model3,8,none
1,2015-12-18 09:00:00,157.0286507579634,358.1105367676482,92.53374520645315,39.32183482875039,10.695307823701352,65.10539329219813,10.24726583103728,5.389302879011395,166.066438548396,453.48467488477974,92.74170676541532,42.531223663340754,15.189611997569918,35.40428331947863,9.88565872598127,4.898689109923191,0.0,0.0,0.0,0.0,0.0,76.0,43.0,196.0,61.0,model3,18,none
2,2015-12-18 09:00:00,165.6917616656285,458.5625249841169,93.64738530934825,43.26708893743863,13.868455236181918,64.77877175541596,11.905432267280105,-0.7498471331062948,169.0406639521595,442.2810817671555,107.34977730793898,40.634146704685364,12.660572451280444,46.63554528455922,7.1553744754703565,5.470364995851609,0.0,0.0,0.0,0.0,0.0,48.0,42.0,198.0,48.0,model3,7,none
3,2015-12-18 09:00:00,161.6360882499513,455.8092989482844,98.02979583235235,39.96090173888628,11.244478818734983,13.969511171333707,9.772731194270984,6.576589907338949,173.18844110150874,423.28257598857925,98.39955354679074,44.34202745018759,16.743737002563154,48.694013894306046,9.606917807583194,4.644757048354754,0.0,0.0,0.0,0.0,0.0,89.0,41.0,89.0,59.0,model3,8,none
1,2015-12-18 12:00:00,173.917100045307,461.1791250204556,111.44810523026182,39.96590530457286,15.025474790917679,2.831434482937958,5.166180122552355,10.405647800684953,165.62844281931774,452.1763125542926,100.92726010996242,42.018547388384086,16.363693374790998,54.080051045768855,9.145138071798872,5.422719275380697,0.0,0.0,0.0,0.0,0.0,76.125,43.125,196.125,61.125,model3,18,none
2,2015-12-18 12:00:00,180.1299970662458,407.9751359655345,96.84451791240137,40.11699904653417,15.039089541161173,14.7445682713191,2.0927646125433634,6.383930893581144,173.7118401561227,423.27131508635665,99.42342794327625,41.32566994860584,14.179220835297109,43.56900575840432,10.279034638996496,4.618355678602823,0.0,0.0,0.0,0.0,0.0,48.125,42.125,198.125,48.125,model3,7,none
3,2015-12-18 12:00:00,170.2663648171094,422.36665568513524,94.89946822938185,40.15576043885762,26.844911366035863,32.72571343278976,10.152411207313452,6.91123850260778,168.7053052732841,444.93828029708675,101.21117259588267,39.38948023792962,12.495467436966354,55.64469262681878,8.69395562331085,5.979075961604625,0.0,0.0,0.0,0.0,0.0,89.125,41.125,89.125,59.125,model3,8,none
1,2015-12-18 15:00:00,180.9620084529892,488.3153541671273,92.42262198549726,46.09445557678551,13.912634216407662,50.47018934652168,9.546168410191601,7.878684387247697,169.4059671975799,457.6185954017472,102.92466489681073,41.64485980193876,15.405312848872407,45.92736352816374,11.856842127269744,4.415382289046608,0.0,0.0,0.0,0.0,0.0,76.25,43.25,196.25,61.25,model3,18,none
2,2015-12-18 15:00:00,169.19737149233939,475.7197123613043,96.99278528931742,44.92167807414741,4.3154205163993264,31.09242263264162,9.442652823586034,1.0052214288057497,167.39007856279255,422.304969689523,93.23765236720921,37.125584387702496,13.006814765336348,50.46508010496602,10.25795326812291,5.229022092508049,0.0,0.0,0.0,0.0,0.0,48.25,42.25,198.25,48.25,model3,7,none
3,2015-12-18 15:00:00,152.80816053191472,468.6550028898678,107.50548273094411,48.334357046161195,-4.809272924664626,42.92726447109657,11.138018695874534,2.1586217994530044,165.77258309714648,468.6603825782275,97.33953972062052,41.824993111411494,9.968727968219966,61.154109117994324,11.893902397056312,5.459734927060451,0.0,0.0,0.0,0.0,0.0,89.25,41.25,89.25,59.25,model3,8,none
1,2015-12-18 18:00:00,175.0569602644691,453.87565337266227,100.25365709091486,45.779079318148554,17.8397240529713,71.96907361611834,9.226110169248429,3.029136422355921,175.04242085021878,445.13666111502914,100.75669480388598,41.96121594207701,13.936232501241651,48.51075390475525,12.584210769176575,4.340727635130873,0.0,0.0,0.0,0.0,0.0,76.375,43.375,196.375,61.375,model3,18,none
2,2015-12-18 18:00:00,171.5085195447412,466.022169403423,103.91067246615708,41.41693326784666,6.098810352982727,65.07619400731025,6.011032987680699,4.924359803991921,170.20181205650218,444.376833047477,108.34856838767261,40.63255829069218,15.220768475695863,51.55368471969672,9.746437378824282,5.387901583963011,0.0,0.0,0.0,0.0,0.0,48.375,42.375,198.375,48.375,model3,7,none
3,2015-12-18 18:00:00,172.56477204626313,438.17245627219796,90.26937571257037,40.62059813543527,6.298653042117149,59.54983700758753,7.680820357613179,7.156298628753627,172.79229074790854,431.3793308621809,102.82919392488921,38.34635121190774,17.61980748827209,47.21100825561891,12.36213212320878,4.570611373752808,0.0,0.0,0.0,0.0,0.0,89.375,41.375,89.375,59.375,model3,8,none
1,2015-12-18 21:00:00,162.2879160948952,519.4061320924604,95.8106949140611,45.73158588262479,9.059232184619688,72.0031815537257,6.578099298126176,5.560110294758908,165.56769202601367,440.60107735491874,99.4234277491847,42.426048904160425,14.615928368355272,50.26561226422218,9.70898875546093,4.538831084075599,0.0,0.0,0.0,0.0,0.0,76.5,43.5,196.5,61.5,model3,18,none
2,2015-12-18 21:00:00,172.8789658014881,403.43596156730746,105.48027227069934,45.07102900046321,15.637515505181486,32.00877278531033,14.476814969008664,5.544692286292244,169.75893199390603,432.78789186985813,106.0429527949641,41.834641387426494,15.165491743268227,40.29931033711375,12.196318983456926,6.5076757728046815,0.0,0.0,0.0,0.0,0.0,48.5,42.5,198.5,48.5,model3,7,none
3,2015-12-18 21:00:00,167.30603397887882,395.82561040625365,113.15301572240783,43.22250334488178,20.31432883286479,19.43947007923635,11.393145040312438,-0.7702385499336328,166.77206325444092,498.01225284891757,97.74240653013861,40.9395981783362,12.417056256976482,37.5260670545852,7.437848318484487,4.917460603443607,0.0,0.0,0.0,0.0,0.0,89.5,41.5,89.5,59.5,model3,8,none
1,2015-12-19 00:00:00,159.56468899296692,470.0083805310094,88.3843438423716,43.15961254589883,29.45035310552651,40.09802158420627,9.758825804930808,1.2172676849973194,173.01464188362866,418.3434160353902,100.77949686228433,40.44025173263305,16.90716210135151,48.31709345781231,9.870272324758243,4.930183511971705,0.0,0.0,0.0,0.0,0.0,76.625,43.625,196.625,61.625,model3,18,none
2,2015-12-19 00:00:00,179.05328220925622,394.1982814041133,109.30856316633026,41.209756367926815,15.143131118088059,33.78455566319146,7.268350757677007,2.5938685127020555,168.3606713604935,469.0136641842831,103.45829312328848,42.41979795138166,15.323536263541929,48.65551379243403,12.359310336162174,4.7502593149501475,0.0,0.0,0.0,0.0,0.0,48.625,42.625,198.625,48.625,model3,7,none
3,2015-12-19 00:00:00,161.39150307359077,508.17915180370596,99.37270709904415,39.93220563984536,8.485928571878933,30.86081520760592,15.66074574490895,3.2078468469510297,172.17031803364827,466.75006677987227,91.35472223792242,39.66209938882126,14.49023371673149,59.61762892006895,10.461635148518901,5.309561163060329,0.0,0.0,0.0,0.0,0.0,89.625,41.625,89.625,59.625,model3,8,none
1,2015-12-19 03:00:00,157.10722173475722,474.8892527991417,91.2363455288764,46.06631390148551,8.657572266756212,62.22727130607906,12.182749316167145,8.725137055433157,163.7767390056529,423.13162925041144,99.41544800803194,35.068991999825485,16.264842976507502,39.06469161053928,11.154533576385607,5.203919450115131,0.0,0.0,0.0,0.0,0.0,76.75,43.75,196.75,61.75,model3,18,none
2,2015-12-19 03:00:00,176.03134203781062,448.4842624253249,101.13803073617812,44.520359726277725,10.72591378121158,35.83577818472596,12.878118111660708,4.034620640143116,182.24403043201124,470.81069011176476,97.37986505966792,40.03060104023061,14.676457944951663,56.86173635230995,8.12640985803413,3.7009794259605915,0.0,0.0,0.0,0.0,0.0,48.75,42.75,198.75,48.75,model3,7,none
3,2015-12-19 03:00:00,179.49312295798705,434.8047673580322,105.93309468511698,44.728592338213154,8.507206751724436,15.455733895835852,16.556643083195407,0.5824312419872708,169.8979894412751,414.6082360666994,97.03790894986052,40.89213313831652,15.890785472450517,41.87840482494674,9.146922850073475,3.0637640428702544,0.0,0.0,0.0,0.0,0.0,89.75,41.75,89.75,59.75,model3,8,none
1,2015-12-19 06:00:00,175.88873863586838,455.9159698656687,103.73807018260584,40.946981708427124,4.524851677813102,72.29964129512805,5.610628416499784,7.603387407991448,174.82001526755138,440.67715445961886,106.78583788615241,37.97821944711031,17.349091972571355,52.73246670720937,8.984223752471205,3.891722696650341,0.0,0.0,0.0,0.0,0.0,76.875,43.875,196.875,61.875,model3,18,none
